time,open,high,low,close,volume
2018-01-01 22:00:00+00:00,151.972,152.201,151.888,152.117,11571.62
2018-01-01 23:00:00+00:00,152.114,152.437,152.081,152.355,7212.23
2018-01-02 00:00:00+00:00,152.356,152.436,152.297,152.335,2764.05
2018-01-02 01:00:00+00:00,152.334,152.394,152.29,152.325,3561.77
2018-01-02 02:00:00+00:00,152.322,152.374,152.281,152.303,3135.17
2018-01-02 03:00:00+00:00,152.301,152.386,152.297,152.342,2325.93
2018-01-02 04:00:00+00:00,152.342,152.393,152.293,152.309,2764.64
2018-01-02 05:00:00+00:00,152.311,152.388,152.306,152.38,2414.43
2018-01-02 06:00:00+00:00,152.38,152.396,152.313,152.343,3698.57
2018-01-02 07:00:00+00:00,152.343,152.473,152.315,152.438,6339.2
2018-01-02 08:00:00+00:00,152.439,152.528,152.247,152.324,8077.39
2018-01-02 09:00:00+00:00,152.326,152.421,152.018,152.082,7330.95
2018-01-02 10:00:00+00:00,152.086,152.116,151.892,152.029,7026.7
2018-01-02 11:00:00+00:00,152.03,152.098,151.909,152.082,5401.46
2018-01-02 12:00:00+00:00,152.082,152.192,152.036,152.112,5703.01
2018-01-02 13:00:00+00:00,152.112,152.176,151.996,152.012,6540.81
2018-01-02 14:00:00+00:00,152.013,152.097,151.862,152.048,8023.01
2018-01-02 15:00:00+00:00,152.048,152.339,151.973,152.28,10339.0
2018-01-02 16:00:00+00:00,152.285,152.524,152.183,152.494,9101.88
2018-01-02 17:00:00+00:00,152.494,152.631,152.487,152.531,6725.61
2018-01-02 18:00:00+00:00,152.531,152.665,152.486,152.662,4425.17
2018-01-02 19:00:00+00:00,152.664,152.74,152.604,152.627,3726.01
2018-01-02 20:00:00+00:00,152.626,152.699,152.602,152.653,3826.1
2018-01-02 21:00:00+00:00,152.653,152.695,152.545,152.553,2194.18
2018-01-02 22:00:00+00:00,152.549,152.701,152.485,152.507,8600.41
2018-01-02 23:00:00+00:00,152.508,152.647,152.501,152.597,2882.64
2018-01-03 00:00:00+00:00,152.595,152.727,152.56,152.721,4828.21
2018-01-03 01:00:00+00:00,152.724,152.807,152.629,152.775,4122.92
2018-01-03 02:00:00+00:00,152.775,152.775,152.657,152.728,3395.39
2018-01-03 03:00:00+00:00,152.729,152.767,152.696,152.718,3375.46
2018-01-03 04:00:00+00:00,152.718,152.776,152.686,152.746,3980.33
2018-01-03 05:00:00+00:00,152.748,152.778,152.706,152.763,4449.29
2018-01-03 06:00:00+00:00,152.763,152.82,152.668,152.677,8004.58
2018-01-03 07:00:00+00:00,152.681,152.803,152.677,152.733,9345.97
2018-01-03 08:00:00+00:00,152.734,152.816,152.605,152.712,8104.39
2018-01-03 09:00:00+00:00,152.712,152.741,152.542,152.56,7561.26
2018-01-03 10:00:00+00:00,152.558,152.632,152.368,152.381,8727.38
2018-01-03 11:00:00+00:00,152.381,152.402,152.189,152.215,8180.24
2018-01-03 12:00:00+00:00,152.212,152.291,152.112,152.258,7682.52
2018-01-03 13:00:00+00:00,152.259,152.288,152.146,152.198,8174.51
2018-01-03 14:00:00+00:00,152.198,152.206,151.818,151.875,8683.97
2018-01-03 15:00:00+00:00,151.886,151.967,151.755,151.895,11809.0
2018-01-03 16:00:00+00:00,151.897,151.906,151.767,151.812,8083.09
2018-01-03 17:00:00+00:00,151.811,151.949,151.799,151.939,5834.21
2018-01-03 18:00:00+00:00,151.937,151.937,151.817,151.898,4653.09
2018-01-03 19:00:00+00:00,151.9,152.1,151.847,152.098,10334.37
2018-01-03 20:00:00+00:00,152.096,152.101,151.926,151.94,7514.95
2018-01-03 21:00:00+00:00,151.941,152.097,151.905,152.008,4558.51
2018-01-03 22:00:00+00:00,151.988,152.118,151.95,152.06,9121.94
2018-01-03 23:00:00+00:00,152.06,152.173,152.06,152.14,3157.84
2018-01-04 00:00:00+00:00,152.142,152.294,152.142,152.249,5527.73
2018-01-04 01:00:00+00:00,152.247,152.382,152.246,152.315,5276.32
2018-01-04 02:00:00+00:00,152.316,152.363,152.272,152.294,4976.12
2018-01-04 03:00:00+00:00,152.294,152.34,152.279,152.301,3254.69
2018-01-04 04:00:00+00:00,152.299,152.327,152.272,152.304,3410.41
2018-01-04 05:00:00+00:00,152.306,152.308,152.241,152.272,3651.43
2018-01-04 06:00:00+00:00,152.271,152.281,152.17,152.171,4592.9
2018-01-04 07:00:00+00:00,152.171,152.24,152.151,152.189,5539.46
2018-01-04 08:00:00+00:00,152.189,152.501,152.178,152.495,6454.8
2018-01-04 09:00:00+00:00,152.493,152.561,152.404,152.44,6412.98
2018-01-04 10:00:00+00:00,152.442,152.577,152.374,152.505,5563.06
2018-01-04 11:00:00+00:00,152.505,152.642,152.479,152.637,6566.58
2018-01-04 12:00:00+00:00,152.637,152.711,152.562,152.573,6412.81
2018-01-04 13:00:00+00:00,152.573,152.829,152.497,152.705,10615.86
2018-01-04 14:00:00+00:00,152.714,152.839,152.634,152.833,8579.55
2018-01-04 15:00:00+00:00,152.835,152.979,152.755,152.835,8583.18
2018-01-04 16:00:00+00:00,152.833,152.949,152.676,152.69,8748.42
2018-01-04 17:00:00+00:00,152.69,152.855,152.688,152.758,5319.51
2018-01-04 18:00:00+00:00,152.761,152.814,152.693,152.786,4092.13
2018-01-04 19:00:00+00:00,152.788,152.859,152.765,152.831,3941.29
2018-01-04 20:00:00+00:00,152.829,152.846,152.762,152.784,4258.64
2018-01-04 21:00:00+00:00,152.783,152.798,152.735,152.759,2183.76
2018-01-04 22:00:00+00:00,152.759,152.805,152.695,152.789,7913.59
2018-01-04 23:00:00+00:00,152.788,152.875,152.77,152.863,1922.37
2018-01-05 00:00:00+00:00,152.863,153.005,152.815,152.964,5509.98
2018-01-05 01:00:00+00:00,152.961,152.971,152.846,152.88,3794.5
2018-01-05 02:00:00+00:00,152.878,153.026,152.821,153.026,4566.33
2018-01-05 03:00:00+00:00,153.025,153.104,152.991,153.065,3050.15
2018-01-05 04:00:00+00:00,153.065,153.133,153.032,153.126,3546.51
2018-01-05 05:00:00+00:00,153.125,153.346,153.124,153.344,4690.95
2018-01-05 06:00:00+00:00,153.346,153.518,153.307,153.321,5655.63
2018-01-05 07:00:00+00:00,153.321,153.366,153.223,153.297,6933.68
2018-01-05 08:00:00+00:00,153.296,153.399,153.265,153.304,10102.12
2018-01-05 09:00:00+00:00,153.306,153.312,153.109,153.198,7146.95
2018-01-05 10:00:00+00:00,153.198,153.325,153.141,153.31,7193.69
2018-01-05 11:00:00+00:00,153.309,153.462,153.299,153.405,4920.15
2018-01-05 12:00:00+00:00,153.404,153.523,153.368,153.49,6257.29
2018-01-05 13:00:00+00:00,153.495,153.64,153.372,153.586,12265.81
2018-01-05 14:00:00+00:00,153.582,153.582,153.361,153.417,10566.22
2018-01-05 15:00:00+00:00,153.417,153.578,153.311,153.57,9513.69
2018-01-05 16:00:00+00:00,153.567,153.593,153.455,153.493,7424.25
2018-01-05 17:00:00+00:00,153.493,153.576,153.484,153.488,5234.31
2018-01-05 18:00:00+00:00,153.491,153.57,153.449,153.549,3648.94
2018-01-05 19:00:00+00:00,153.553,153.564,153.467,153.482,4492.12
2018-01-05 20:00:00+00:00,153.485,153.516,153.448,153.46,3564.86
2018-01-05 21:00:00+00:00,153.458,153.481,153.3,153.323,4462.22
2018-01-07 22:00:00+00:00,153.395,153.505,153.223,153.473,6285.09
2018-01-07 23:00:00+00:00,153.48,153.656,153.476,153.623,2858.28
2018-01-08 00:00:00+00:00,153.624,153.624,153.491,153.492,4606.6
2018-01-08 01:00:00+00:00,153.491,153.668,153.48,153.616,5839.71
2018-01-08 02:00:00+00:00,153.616,153.664,153.565,153.602,3659.7
2018-01-08 03:00:00+00:00,153.602,153.602,153.503,153.563,2156.56
2018-01-08 04:00:00+00:00,153.564,153.573,153.444,153.484,3775.45
2018-01-08 05:00:00+00:00,153.483,153.568,153.459,153.49,3839.44
2018-01-08 06:00:00+00:00,153.491,153.516,153.353,153.363,5817.34
2018-01-08 07:00:00+00:00,153.363,153.524,153.359,153.491,8327.38
2018-01-08 08:00:00+00:00,153.495,153.522,153.324,153.335,8363.76
2018-01-08 09:00:00+00:00,153.333,153.345,153.041,153.077,6496.54
2018-01-08 10:00:00+00:00,153.076,153.26,153.008,153.233,8588.91
2018-01-08 11:00:00+00:00,153.233,153.319,153.131,153.151,7089.9
2018-01-08 12:00:00+00:00,153.149,153.2,153.051,153.161,8379.32
2018-01-08 13:00:00+00:00,153.163,153.187,152.872,152.933,8942.08
2018-01-08 14:00:00+00:00,152.935,153.16,152.926,153.116,9481.78
2018-01-08 15:00:00+00:00,153.119,153.459,153.104,153.428,9274.97
2018-01-08 16:00:00+00:00,153.428,153.532,153.364,153.39,8620.11
2018-01-08 17:00:00+00:00,153.392,153.454,153.292,153.324,6244.0
2018-01-08 18:00:00+00:00,153.325,153.391,153.299,153.355,4633.14
2018-01-08 19:00:00+00:00,153.353,153.392,153.308,153.369,4096.36
2018-01-08 20:00:00+00:00,153.372,153.431,153.338,153.37,3726.89
2018-01-08 21:00:00+00:00,153.368,153.436,153.357,153.403,2232.63
2018-01-08 22:00:00+00:00,153.4,153.545,153.385,153.537,12820.71
2018-01-08 23:00:00+00:00,153.537,153.565,153.461,153.537,3936.13
2018-01-09 00:00:00+00:00,153.537,153.57,153.457,153.469,5520.78
2018-01-09 01:00:00+00:00,153.469,153.499,152.785,152.88,9535.96
2018-01-09 02:00:00+00:00,152.883,152.916,152.723,152.866,8012.23
2018-01-09 03:00:00+00:00,152.865,152.985,152.849,152.925,6223.05
2018-01-09 04:00:00+00:00,152.925,152.935,152.779,152.831,6696.59
2018-01-09 05:00:00+00:00,152.831,152.982,152.8,152.976,5930.33
2018-01-09 06:00:00+00:00,152.974,152.981,152.804,152.896,8405.98
2018-01-09 07:00:00+00:00,152.895,152.97,152.662,152.72,10369.47
2018-01-09 08:00:00+00:00,152.717,152.849,152.619,152.661,10150.99
2018-01-09 09:00:00+00:00,152.658,152.796,152.629,152.718,8469.93
2018-01-09 10:00:00+00:00,152.717,152.734,152.568,152.662,7313.35
2018-01-09 11:00:00+00:00,152.665,152.678,152.457,152.519,6967.11
2018-01-09 12:00:00+00:00,152.522,152.568,152.276,152.282,6640.41
2018-01-09 13:00:00+00:00,152.282,152.306,152.049,152.241,8193.34
2018-01-09 14:00:00+00:00,152.243,152.449,152.232,152.332,10135.95
2018-01-09 15:00:00+00:00,152.332,152.337,151.941,152.051,10618.0
2018-01-09 16:00:00+00:00,152.052,152.164,152.008,152.158,10431.71
2018-01-09 17:00:00+00:00,152.157,152.42,152.145,152.284,8975.41
2018-01-09 18:00:00+00:00,152.284,152.367,152.238,152.348,5752.07
2018-01-09 19:00:00+00:00,152.348,152.454,152.319,152.429,7838.89
2018-01-09 20:00:00+00:00,152.426,152.501,152.38,152.45,6487.28
2018-01-09 21:00:00+00:00,152.453,152.53,152.409,152.499,4787.51
2018-01-09 22:00:00+00:00,152.497,152.543,152.47,152.491,5005.84
2018-01-09 23:00:00+00:00,152.491,152.596,152.473,152.581,4024.59
2018-01-10 00:00:00+00:00,152.58,152.592,152.012,152.071,7497.62
2018-01-10 01:00:00+00:00,152.073,152.135,151.826,151.829,10311.76
2018-01-10 02:00:00+00:00,151.832,152.029,151.832,151.953,4913.91
2018-01-10 03:00:00+00:00,151.953,152.025,151.924,151.952,5541.65
2018-01-10 04:00:00+00:00,151.952,152.066,151.897,151.954,5899.14
2018-01-10 05:00:00+00:00,151.954,151.957,151.859,151.885,6838.81
2018-01-10 06:00:00+00:00,151.889,151.906,151.471,151.557,10147.82
2018-01-10 07:00:00+00:00,151.557,151.565,151.144,151.218,12167.98
2018-01-10 08:00:00+00:00,151.216,151.303,151.102,151.108,10316.17
2018-01-10 09:00:00+00:00,151.108,151.195,150.804,150.852,10380.18
2018-01-10 10:00:00+00:00,150.852,150.927,150.59,150.817,15413.07
2018-01-10 11:00:00+00:00,150.815,151.113,150.797,150.978,14985.38
2018-01-10 12:00:00+00:00,150.979,151.058,150.666,150.685,12694.6
