time,open,high,low,close,volume
2018-01-01 20:00:00+00:00,135.213,135.486,135.133,135.453,15197.11
2018-01-02 00:00:00+00:00,135.453,135.54,135.343,135.382,24534.82
2018-01-02 04:00:00+00:00,135.382,135.632,135.375,135.571,32836.67
2018-01-02 08:00:00+00:00,135.571,135.596,135.282,135.35,37827.71
2018-01-02 12:00:00+00:00,135.353,135.376,134.935,135.081,41912.83
2018-01-02 16:00:00+00:00,135.084,135.367,135.057,135.312,29276.97
2018-01-02 20:00:00+00:00,135.312,135.465,135.293,135.397,25381.0
2018-01-03 00:00:00+00:00,135.397,135.504,135.278,135.335,30484.05
2018-01-03 04:00:00+00:00,135.335,135.42,135.225,135.265,24005.61
2018-01-03 08:00:00+00:00,135.268,135.308,134.804,134.848,37395.52
2018-01-03 12:00:00+00:00,134.849,135.158,134.815,135.14,38873.8
2018-01-03 16:00:00+00:00,135.14,135.245,135.048,135.217,33617.49
2018-01-03 20:00:00+00:00,135.215,135.268,135.058,135.257,25082.74
2018-01-04 00:00:00+00:00,135.257,135.435,135.246,135.367,30306.97
2018-01-04 04:00:00+00:00,135.367,135.474,135.334,135.422,26582.16
2018-01-04 08:00:00+00:00,135.421,135.871,135.405,135.83,32889.31
2018-01-04 12:00:00+00:00,135.83,136.367,135.811,136.175,41525.43
2018-01-04 16:00:00+00:00,136.178,136.256,136.035,136.113,36899.66
2018-01-04 20:00:00+00:00,136.115,136.167,135.994,136.118,28540.65
2018-01-05 00:00:00+00:00,136.119,136.27,136.077,136.246,28635.92
2018-01-05 04:00:00+00:00,136.245,136.521,136.221,136.431,33304.39
2018-01-05 08:00:00+00:00,136.433,136.55,136.345,136.482,32884.56
2018-01-05 12:00:00+00:00,136.482,136.635,136.107,136.29,50088.28
2018-01-05 16:00:00+00:00,136.291,136.36,136.198,136.311,32268.35
2018-01-05 20:00:00+00:00,136.313,136.328,135.967,135.967,12648.78
2018-01-07 20:00:00+00:00,136.064,136.235,135.994,136.212,9915.97
2018-01-08 00:00:00+00:00,136.212,136.322,136.133,136.18,23247.46
2018-01-08 04:00:00+00:00,136.18,136.188,135.931,135.968,25823.27
2018-01-08 08:00:00+00:00,135.967,136.006,135.565,135.568,31989.31
2018-01-08 12:00:00+00:00,135.568,135.582,135.129,135.292,38988.03
2018-01-08 16:00:00+00:00,135.293,135.485,135.157,135.262,26504.16
2018-01-08 20:00:00+00:00,135.26,135.447,135.254,135.44,39234.11
2018-01-09 00:00:00+00:00,135.439,135.473,134.684,134.833,35340.97
2018-01-09 04:00:00+00:00,134.833,135.017,134.647,134.735,34234.8
2018-01-09 08:00:00+00:00,134.735,134.893,134.357,134.393,34079.32
2018-01-09 12:00:00+00:00,134.394,134.504,134.051,134.127,37936.14
2018-01-09 16:00:00+00:00,134.128,134.395,134.097,134.387,28602.4
2018-01-09 20:00:00+00:00,134.389,134.557,134.359,134.523,21813.11
2018-01-10 00:00:00+00:00,134.521,134.534,133.971,134.09,31795.51
2018-01-10 04:00:00+00:00,134.09,134.152,133.466,133.604,37015.82
2018-01-10 08:00:00+00:00,133.607,133.832,133.318,133.743,45670.22
2018-01-10 12:00:00+00:00,133.742,133.902,133.355,133.425,48376.84
2018-01-10 16:00:00+00:00,133.425,133.527,133.076,133.146,43257.65
2018-01-10 20:00:00+00:00,133.144,133.261,133.048,133.259,24787.95
2018-01-11 00:00:00+00:00,133.261,133.577,133.116,133.51,36870.39
2018-01-11 04:00:00+00:00,133.51,133.651,133.411,133.464,35811.74
2018-01-11 08:00:00+00:00,133.466,133.468,133.25,133.312,37171.75
2018-01-11 12:00:00+00:00,133.31,134.35,133.29,134.226,62941.13
2018-01-11 16:00:00+00:00,134.226,134.264,133.667,133.735,39003.61
2018-01-11 20:00:00+00:00,133.732,134.031,133.705,134.022,22040.21
2018-01-12 00:00:00+00:00,134.022,134.152,133.968,134.086,32952.02
2018-01-12 04:00:00+00:00,134.086,134.459,133.938,134.338,29107.07
2018-01-12 08:00:00+00:00,134.339,134.811,134.242,134.738,41911.97
2018-01-12 12:00:00+00:00,134.738,135.367,134.735,135.206,50971.91
2018-01-12 16:00:00+00:00,135.206,135.29,134.826,135.277,46168.55
2018-01-12 20:00:00+00:00,135.281,135.546,135.145,135.497,17732.38
2018-01-14 20:00:00+00:00,135.437,135.664,135.375,135.503,16413.01
2018-01-15 00:00:00+00:00,135.502,135.556,135.018,135.114,39479.35
2018-01-15 04:00:00+00:00,135.114,135.418,135.066,135.313,39326.03
2018-01-15 08:00:00+00:00,135.315,135.988,135.155,135.644,41851.61
2018-01-15 12:00:00+00:00,135.642,135.887,135.466,135.477,33884.62
2018-01-15 16:00:00+00:00,135.482,135.848,135.39,135.52,27884.19
2018-01-15 20:00:00+00:00,135.516,135.708,135.454,135.689,24951.64
2018-01-16 00:00:00+00:00,135.689,136.097,135.681,136.0,34870.66
2018-01-16 04:00:00+00:00,135.999,136.066,135.329,135.591,34915.41
2018-01-16 08:00:00+00:00,135.591,135.766,135.07,135.16,46579.88
2018-01-16 12:00:00+00:00,135.159,135.505,134.978,135.352,45821.57
2018-01-16 16:00:00+00:00,135.351,135.701,135.278,135.355,40988.43
2018-01-16 20:00:00+00:00,135.354,135.545,135.262,135.461,27553.95
